#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 06 01 06 15 120  4.0  5.0   0.1    MM    MM  MM     MM  14.4    MM  13.5   MM   MM    MM
2017 06 01 04 00 120  2.0  3.0   0.1    MM    MM  MM     MM  13.8    MM  13.8   MM   MM    MM
2017 06 01 03 53 120  2.0  3.0   0.1    MM    MM  MM     MM  13.8    MM  13.8   MM   MM    MM
2017 06 01 03 45 130  2.0  4.0   0.1    MM    MM  MM     MM  13.9    MM  13.9   MM   MM    MM
2017 06 01 03 15 130  4.0  4.0   0.1    MM    MM  MM     MM  13.9    MM  13.9   MM   MM    MM
2017 06 01 02 23 130  4.0  4.0   0.1    MM    MM  MM     MM  13.9    MM  13.9   MM   MM    MM
2017 06 01 02 15  80  4.0  5.0   0.1    MM    MM  MM     MM  14.0    MM  14.0   MM   MM    MM
2017 06 01 01 15 130  3.0  4.0   0.1    MM    MM  MM     MM  14.2    MM  14.2   MM   MM    MM
2017 06 01 00 53 130  3.0  4.0   0.1    MM    MM  MM     MM  14.2    MM  14.2   MM   MM    MM
2017 06 01 00 30 130  3.0  4.0   0.1    MM    MM  MM     MM  14.2    MM  14.2   MM   MM    MM
2017 06 01 00 23 130  3.0  4.0   0.1    MM    MM  MM     MM  14.2    MM  14.2   MM   MM    MM
2017 06 01 00 15 130  3.0  4.0   0.1    MM    MM  MM     MM  14.0    MM  14.0   MM   MM    MM
2017 05 31 12 45  30  4.0  5.0   0.2    MM    MM  MM     MM  13.2    MM  13.2   MM   MM    MM
2017 05 31 12 23  30  4.0  5.0   0.2    MM    MM  MM     MM  13.2    MM  13.2   MM   MM    MM
2017 05 31 11 00  70  2.0  3.0   0.2    MM    MM  MM     MM  13.3    MM  13.3   MM   MM    MM
2017 05 31 10 53  70  2.0  3.0   0.2    MM    MM  MM     MM  13.3    MM  13.3   MM   MM    MM
2017 05 31 10 30  80  3.0  4.0   0.2    MM    MM  MM     MM  13.0    MM  13.0   MM   MM    MM
2017 05 31 09 53  70  3.0  4.0   0.2    MM    MM  MM     MM  12.8    MM  12.8   MM   MM    MM
2017 05 31 09 45  80  4.0  4.0   0.1    MM    MM  MM     MM  12.7    MM  12.7   MM   MM    MM
2017 05 31 06 23  90  2.0  3.0   0.2    MM    MM  MM     MM  13.0    MM  13.0   MM   MM    MM
2017 05 31 06 00  90  2.0  3.0   0.2    MM    MM  MM     MM  13.0    MM  13.0   MM   MM    MM
2017 05 31 05 53  90  2.0  3.0    MM    MM    MM  MM     MM  13.0    MM  13.0   MM   MM    MM
2017 05 31 05 45 120  2.0  3.0    MM    MM    MM  MM     MM  13.1    MM  13.1   MM   MM    MM
2017 05 31 04 53 150  4.0  5.0    MM    MM    MM  MM     MM  13.0    MM  12.9   MM   MM    MM
2017 05 31 04 45 140  4.0  5.0    MM    MM    MM  MM     MM  13.0    MM  12.9   MM   MM    MM
2017 05 31 04 30 150  4.0  5.0    MM    MM    MM  MM     MM  13.0    MM  12.8   MM   MM    MM
2017 05 31 04 15 150  4.0  5.0    MM    MM    MM  MM     MM  12.9    MM  12.8   MM   MM    MM
2017 05 31 04 00 150  4.0  5.0    MM    MM    MM  MM     MM  12.9    MM  12.8   MM   MM    MM
2017 05 31 03 53 150  4.0  5.0    MM    MM    MM  MM     MM  12.9    MM  12.8   MM   MM    MM
2017 05 31 03 15 140  4.0  5.0   0.2    MM    MM  MM     MM  12.8    MM  12.5   MM   MM    MM
2017 05 31 02 30 130  5.0  6.0   0.2    MM    MM  MM     MM  12.8    MM  12.3   MM   MM    MM
2017 05 31 02 23 130  5.0  6.0   0.2    MM    MM  MM     MM  12.8    MM  12.3   MM   MM    MM
2017 05 31 02 15 120  4.0  5.0   0.2    MM    MM  MM     MM  12.7    MM  12.2   MM   MM    MM
2017 05 31 02 00 130  4.0  5.0   0.2    MM    MM  MM     MM  12.7    MM  12.1   MM   MM    MM
2017 05 31 01 53 130  4.0  5.0   0.2    MM    MM  MM     MM  12.7    MM  12.1   MM   MM    MM
2017 05 31 01 45 120  4.0  5.0   0.2    MM    MM  MM     MM  12.7    MM  12.1   MM   MM    MM
2017 05 31 01 30 120  4.0  4.0   0.2    MM    MM  MM     MM  12.7    MM  12.0   MM   MM    MM
2017 05 31 01 00 130  4.0  5.0   0.2    MM    MM  MM     MM  12.8    MM  12.0   MM   MM    MM
2017 05 31 00 53 120  4.0  4.0   0.2    MM    MM  MM     MM  12.8    MM  12.0   MM   MM    MM
2017 05 31 00 30 130  4.0  5.0   0.2    MM    MM  MM     MM  12.9    MM  12.0   MM   MM    MM
2017 05 31 00 15 130  5.0  6.0   0.1    MM    MM  MM     MM  13.0    MM  12.1   MM   MM    MM
2017 05 30 23 45 120  4.0  5.0   0.1    MM    MM  MM     MM  13.3    MM  12.4   MM   MM    MM
2017 05 30 23 30 130  4.0  5.0   0.1    MM    MM  MM     MM  13.4    MM  12.4   MM   MM    MM
2017 05 30 23 15 140  3.0  5.0   0.2    MM    MM  MM     MM  13.4    MM  12.5   MM   MM    MM
2017 05 30 22 30 140  3.0  4.0   0.2    MM    MM  MM     MM  13.2    MM  12.3   MM   MM    MM
2017 05 30 22 15 140  3.0  4.0   0.2    MM    MM  MM     MM  13.1    MM  12.2   MM   MM    MM
2017 05 30 22 00 140  3.0  4.0   0.2    MM    MM  MM     MM  13.1    MM  12.2   MM   MM    MM
2017 05 30 21 53 140  3.0  4.0   0.2    MM    MM  MM     MM  13.1    MM  12.2   MM   MM    MM
2017 05 30 21 15 130  4.0  4.0   0.2    MM    MM  MM     MM  13.2    MM  12.1   MM   MM    MM
2017 05 30 20 23 130  4.0  4.0   0.2    MM    MM  MM     MM  13.2    MM  12.1   MM   MM    MM
2017 05 30 20 00 140  3.0  3.0   0.2    MM    MM  MM     MM  13.5    MM  12.2   MM   MM    MM
2017 05 30 14 00  90  2.0  3.0   0.1    MM    MM  MM     MM  12.6    MM  11.7   MM   MM    MM
2017 05 30 13 53  90  2.0  3.0   0.1    MM    MM  MM     MM  12.6    MM  11.7   MM   MM    MM
2017 05 30 13 45 100  3.0  3.0   0.1    MM    MM  MM     MM  12.7    MM  11.6   MM   MM    MM
2017 05 30 13 00 120  3.0  4.0   0.1    MM    MM  MM     MM  12.5    MM  11.6   MM   MM    MM
2017 05 30 12 53 120  3.0  4.0   0.1    MM    MM  MM     MM  12.5    MM  11.6   MM   MM    MM
2017 05 30 11 53 100  4.0  5.0   0.1    MM    MM  MM     MM  12.2    MM  11.3   MM   MM    MM
2017 05 30 11 45 100  4.0  5.0   0.1    MM    MM  MM     MM  12.2    MM  11.3   MM   MM    MM
2017 05 30 11 30 110  4.0  5.0   0.1    MM    MM  MM     MM  12.1    MM  11.3   MM   MM    MM
2017 05 30 11 15 110  4.0  5.0   0.1    MM    MM  MM     MM  12.1    MM  11.2   MM   MM    MM
2017 05 30 10 30  90  3.0  4.0   0.1    MM    MM  MM     MM  11.9    MM  11.0   MM   MM    MM
2017 05 30 10 23  90  3.0  4.0   0.1    MM    MM  MM     MM  11.9    MM  11.0   MM   MM    MM
2017 05 30 10 15  90  4.0  4.0   0.1    MM    MM  MM     MM  11.8    MM  10.9   MM   MM    MM
2017 05 30 09 53  90  4.0  4.0   0.1    MM    MM  MM     MM  11.8    MM  10.9   MM   MM    MM
2017 05 30 09 45  90  3.0  4.0   0.1    MM    MM  MM     MM  11.8    MM  10.8   MM   MM    MM
2017 05 30 09 30  90  3.0  4.0   0.1    MM    MM  MM     MM  11.8    MM  10.7   MM   MM    MM
2017 05 30 08 53  90  3.0  4.0   0.1    MM    MM  MM     MM  11.8    MM  10.7   MM   MM    MM
2017 05 30 08 45  80  3.0  4.0   0.1    MM    MM  MM     MM  11.7    MM  10.6   MM   MM    MM
2017 05 30 08 30  80  3.0  4.0   0.2    MM    MM  MM     MM  11.7    MM  10.6   MM   MM    MM
2017 05 30 07 15  90  4.0  4.0   0.2    MM    MM  MM     MM  11.7    MM  10.5   MM   MM    MM
2017 05 30 06 53  90  4.0  4.0   0.2    MM    MM  MM     MM  11.7    MM  10.5   MM   MM    MM
2017 05 30 06 45 100  4.0  5.0   0.2    MM    MM  MM     MM  11.7    MM  10.5   MM   MM    MM
2017 05 30 06 30  90  4.0  5.0    MM    MM    MM  MM     MM  11.8    MM  10.5   MM   MM    MM
2017 05 30 06 00 110  3.0  4.0    MM    MM    MM  MM     MM  11.7    MM  10.4   MM   MM    MM
2017 05 30 05 53  90  4.0  5.0    MM    MM    MM  MM     MM  11.8    MM  10.5   MM   MM    MM
2017 05 30 05 30 110  4.0  6.0    MM    MM    MM  MM     MM  11.7    MM  10.3   MM   MM    MM
2017 05 30 05 15 100  5.0  7.0    MM    MM    MM  MM     MM  11.7    MM  10.4   MM   MM    MM
2017 05 30 04 53 100  6.0  7.0    MM    MM    MM  MM     MM  11.8    MM  10.5   MM   MM    MM
2017 05 30 04 30  90  6.0  7.0    MM    MM    MM  MM     MM  12.0    MM  10.7   MM   MM    MM
2017 05 30 03 53  90  6.0  7.0    MM    MM    MM  MM     MM  12.0    MM  10.7   MM   MM    MM
2017 05 30 03 45 100  6.0  7.0    MM    MM    MM  MM     MM  12.2    MM  10.9   MM   MM    MM
2017 05 30 03 30 100  6.0  7.0    MM    MM    MM  MM     MM  12.3    MM  11.2   MM   MM    MM
2017 05 30 03 15 100  5.0  7.0   0.2    MM    MM  MM     MM  12.4    MM  11.3   MM   MM    MM
2017 05 30 02 30 100  4.0  5.0   0.2    MM    MM  MM     MM  12.5    MM  11.6   MM   MM    MM
2017 05 30 02 23 100  5.0  7.0   0.2    MM    MM  MM     MM  12.4    MM  11.3   MM   MM    MM
2017 05 30 02 15 100  4.0  5.0   0.1    MM    MM  MM     MM  12.6    MM  11.6   MM   MM    MM
2017 05 30 01 45  90  3.0  4.0   0.1    MM    MM  MM     MM  12.6    MM  11.6   MM   MM    MM
2017 05 30 01 30  90  3.0  4.0   0.1    MM    MM  MM     MM  12.5    MM  11.7   MM   MM    MM
2017 05 30 01 23  90  3.0  4.0   0.1    MM    MM  MM     MM  12.6    MM  11.6   MM   MM    MM
2017 05 30 01 15  90  3.0  4.0   0.1    MM    MM  MM     MM  12.5    MM  11.8   MM   MM    MM
2017 05 30 00 53  90  3.0  4.0   0.1    MM    MM  MM     MM  12.5    MM  11.8   MM   MM    MM
2017 05 29 20 45  80  3.0  4.0    MM    MM    MM  MM     MM  12.2    MM  11.5   MM   MM    MM
2017 05 29 20 30  90  3.0  4.0    MM    MM    MM  MM     MM  12.3    MM  11.6   MM   MM    MM
2017 05 29 20 23  80  3.0  4.0    MM    MM    MM  MM     MM  12.2    MM  11.5   MM   MM    MM
2017 05 29 20 15  80  3.0  4.0    MM    MM    MM  MM     MM  12.2    MM  11.5   MM   MM    MM
2017 05 29 19 53  70  3.0  4.0    MM    MM    MM  MM     MM  12.2    MM  11.3   MM   MM    MM
2017 05 29 19 45  70  3.0  4.0    MM    MM    MM  MM     MM  12.2    MM  11.2   MM   MM    MM
2017 05 29 19 30  70  4.0  5.0    MM    MM    MM  MM     MM  12.3    MM  11.0   MM   MM    MM
2017 05 29 11 45  80  9.0 11.0   0.7     4    MM  MM     MM  11.9    MM  11.0   MM   MM    MM
2017 05 29 11 23  80  9.0 11.0   0.7     4    MM  MM     MM  11.9    MM  11.0   MM   MM    MM
2017 05 29 11 15  80  9.0 12.0   0.6     4    MM  MM     MM  12.0    MM  11.1   MM   MM    MM
2017 05 29 11 00  80  9.0 10.0   0.6     4    MM  MM     MM  12.1    MM  11.2   MM   MM    MM
2017 05 29 10 53  80  9.0 12.0   0.6     4    MM  MM     MM  12.0    MM  11.1   MM   MM    MM
2017 05 29 10 45  80  8.0 10.0   0.6     4    MM  MM     MM  12.2    MM  11.3   MM   MM    MM
2017 05 29 10 15  80  8.0 11.0   0.5     4    MM  MM     MM  12.4    MM  11.4   MM   MM    MM
2017 05 29 10 00  80  8.0 10.0   0.5     4    MM  MM     MM  12.6    MM  11.4   MM   MM    MM
2017 05 29 09 53  80  8.0 11.0   0.5     4    MM  MM     MM  12.4    MM  11.4   MM   MM    MM
2017 05 29 09 45  80  7.0 10.0   0.5     4    MM  MM     MM  12.6    MM  11.5   MM   MM    MM
2017 05 29 09 30  70  7.0  9.0   0.4     4    MM  MM     MM  12.7    MM  11.4   MM   MM    MM
2017 05 29 09 00  70  7.0  8.0   0.4     4    MM  MM     MM  12.7    MM  11.5   MM   MM    MM
2017 05 29 08 53  70  7.0  8.0   0.4     4    MM  MM     MM  12.7    MM  11.5   MM   MM    MM
2017 05 29 08 45  70  7.0  8.0   0.3     3    MM  MM     MM  12.7    MM  11.5   MM   MM    MM
2017 05 29 07 53  70  7.0  8.0   0.3     3    MM  MM     MM  12.7    MM  11.6   MM   MM    MM
2017 05 29 07 45  70  6.0  8.0   0.3     3    MM  MM     MM  12.6    MM  11.8   MM   MM    MM
2017 05 29 07 15  70  6.0  8.0   0.3     2    MM  MM     MM  12.6    MM  12.0   MM   MM    MM
2017 05 29 06 30  70  6.0  7.0   0.3    MM    MM  MM     MM  12.5    MM  12.1   MM   MM    MM
2017 05 29 06 23  70  6.0  8.0   0.3     2    MM  MM     MM  12.6    MM  12.0   MM   MM    MM
2017 05 29 05 15  90  6.0  7.0   0.3    MM    MM  MM     MM  12.5    MM  12.1   MM   MM    MM
2017 05 29 05 00  90  6.0  7.0   0.3    MM    MM  MM     MM  12.5    MM  12.0   MM   MM    MM
2017 05 29 04 53  90  6.0  7.0   0.3    MM    MM  MM     MM  12.5    MM  12.1   MM   MM    MM
2017 05 29 03 53  90  7.0  8.0   0.4    MM    MM  MM     MM  12.7    MM  12.0   MM   MM    MM
2017 05 29 03 45  90  7.0  8.0   0.4    MM    MM  MM     MM  12.7    MM  12.0   MM   MM    MM
2017 05 29 03 30  90  6.0  7.0    MM    MM    MM  MM     MM  12.8    MM  12.1   MM   MM    MM
2017 05 29 02 45  70  5.0  5.0   0.3     2    MM  MM     MM  13.2    MM  12.2   MM   MM    MM
2017 05 29 02 23  70  5.0  5.0   0.3     2    MM  MM     MM  13.2    MM  12.2   MM   MM    MM
2017 05 29 00 30 130  5.0  6.0   0.1    MM    MM  MM     MM  14.4    MM  12.1   MM   MM    MM
2017 05 29 00 23 130  5.0  6.0   0.1    MM    MM  MM     MM  14.4    MM  12.1   MM   MM    MM
2017 05 28 23 00 140  3.0  5.0   0.2    MM    MM  MM     MM  14.5    MM  11.4   MM   MM    MM
2017 05 28 22 00 150  3.0  3.0   0.2    MM    MM  MM     MM  14.7    MM  11.2   MM   MM    MM
2017 05 28 21 53 140  3.0  5.0   0.2    MM    MM  MM     MM  14.5    MM  11.4   MM   MM    MM
2017 05 28 21 45 140  3.0  4.0   0.2    MM    MM  MM     MM  14.8    MM  11.0   MM   MM    MM
2017 05 28 20 45 130  4.0  4.0   0.2    MM    MM  MM     MM  15.0    MM  11.0   MM   MM    MM
2017 05 28 20 23 130  4.0  4.0   0.2    MM    MM  MM     MM  15.0    MM  11.0   MM   MM    MM
2017 05 28 19 30 150  4.0  5.0   0.2    MM    MM  MM     MM  15.0    MM  11.4   MM   MM    MM
2017 05 28 19 23 150  4.0  5.0   0.2    MM    MM  MM     MM  15.0    MM  11.4   MM   MM    MM
2017 05 28 19 15 140  4.0  5.0   0.2    MM    MM  MM     MM  14.9    MM  11.8   MM   MM    MM
2017 05 28 19 00 130  5.0  6.0   0.2    MM    MM  MM     MM  14.9    MM  12.1   MM   MM    MM
2017 05 28 18 53 130  5.0  6.0   0.2    MM    MM  MM     MM  14.9    MM  12.1   MM   MM    MM
2017 05 28 18 30 130  5.0  5.0   0.2    MM    MM  MM     MM  14.8    MM  12.3   MM   MM    MM
2017 05 28 12 00  80  2.0  2.0   0.1    MM    MM  MM     MM  13.7    MM  12.7   MM   MM    MM
2017 05 28 11 53  80  2.0  2.0   0.1    MM    MM  MM     MM  13.7    MM  12.7   MM   MM    MM
2017 05 28 11 45  80  2.0  3.0   0.1    MM    MM  MM     MM  13.7    MM  12.6   MM   MM    MM
2017 05 28 11 15  80  3.0  3.0   0.1    MM    MM  MM     MM  13.4    MM  12.4   MM   MM    MM
2017 05 28 10 30  50  1.0  1.0   0.1    MM    MM  MM     MM  13.4    MM  12.4   MM   MM    MM
2017 05 28 10 23  50  1.0  1.0   0.1    MM    MM  MM     MM  13.4    MM  12.4   MM   MM    MM
2017 05 28 10 00  70  2.0  2.0   0.1    MM    MM  MM     MM  13.2    MM  12.3   MM   MM    MM
2017 05 28 09 53  60  1.0  1.0   0.1    MM    MM  MM     MM  13.3    MM  12.3   MM   MM    MM
2017 05 28 09 45  70  1.0  2.0   0.1    MM    MM  MM     MM  13.1    MM  12.2   MM   MM    MM
2017 05 28 09 00  90  3.0  4.0   0.1    MM    MM  MM     MM  12.8    MM  12.1   MM   MM    MM
2017 05 28 08 53  90  2.0  3.0   0.1    MM    MM  MM     MM  12.9    MM  12.1   MM   MM    MM
2017 05 28 08 30  80  2.0  3.0   0.1    MM    MM  MM     MM  12.8    MM  12.1   MM   MM    MM
2017 05 28 08 00  60  2.0  2.0   0.1    MM    MM  MM     MM  12.8    MM  12.1   MM   MM    MM
2017 05 28 07 53  60  1.0  2.0   0.1    MM    MM  MM     MM  12.8    MM  12.1   MM   MM    MM
2017 05 28 07 45  80  2.0  2.0   0.1    MM    MM  MM     MM  12.8    MM  12.1   MM   MM    MM
2017 05 28 07 15  MM  0.0  1.0   0.1    MM    MM  MM     MM  12.9    MM  12.2   MM   MM    MM
2017 05 28 07 00  80  1.0  2.0   0.1    MM    MM  MM     MM  12.9    MM  12.1   MM   MM    MM
2017 05 28 06 53  80  1.0  2.0   0.1    MM    MM  MM     MM  12.9    MM  12.1   MM   MM    MM
2017 05 28 06 30  MM  0.0  1.0   0.2    MM    MM  MM     MM  13.3    MM  12.4   MM   MM    MM
2017 05 28 06 00  MM  0.0  1.0   0.2    MM    MM  MM     MM  13.4    MM  12.5   MM   MM    MM
2017 05 28 05 53  MM  0.0  1.0   0.2    MM    MM  MM     MM  13.4    MM  12.5   MM   MM    MM
2017 05 28 05 45  MM  0.0  1.0   0.1    MM    MM  MM     MM  13.4    MM  12.5   MM   MM    MM
2017 05 28 05 15  MM  0.0  1.0   0.1    MM    MM  MM     MM  13.4    MM  12.4   MM   MM    MM
2017 05 28 04 53 150  1.0  1.0   0.1    MM    MM  MM     MM  13.4    MM  12.4   MM   MM    MM
2017 05 28 04 45  MM  0.0  1.0   0.1    MM    MM  MM     MM  13.4    MM  12.4   MM   MM    MM
2017 05 28 04 30  MM  0.0  1.0   0.1    MM    MM  MM     MM  13.4    MM  12.3   MM   MM    MM
2017 05 28 04 15  MM  0.0  1.0   0.2    MM    MM  MM     MM  13.4    MM  12.2   MM   MM    MM
2017 05 28 03 53  MM  0.0  1.0   0.2    MM    MM  MM     MM  13.4    MM  12.2   MM   MM    MM
2017 05 28 03 45 190  1.0  2.0   0.2    MM    MM  MM     MM  13.4    MM  12.1   MM   MM    MM
2017 05 28 00 00 170  3.0  4.0   0.1    MM    MM  MM     MM  14.3    MM  12.1   MM   MM    MM
2017 05 27 23 45 170  4.0  5.0   0.1    MM    MM  MM     MM  14.4    MM  12.0   MM   MM    MM
2017 05 27 23 15 170  5.0  5.0   0.1    MM    MM  MM     MM  14.8    MM  12.0   MM   MM    MM
2017 05 27 23 00 170  5.0  6.0   0.1    MM    MM  MM     MM  14.7    MM  12.1   MM   MM    MM
2017 05 27 22 30 160  4.0  5.0   0.2    MM    MM  MM     MM  14.7    MM  12.1   MM   MM    MM
2017 05 27 22 15 150  4.0  4.0   0.2    MM    MM  MM     MM  14.5    MM  12.1   MM   MM    MM
2017 05 27 22 00 150  4.0  5.0   0.2    MM    MM  MM     MM  14.7    MM  12.1   MM   MM    MM
2017 05 27 21 53 150  4.0  4.0   0.2    MM    MM  MM     MM  14.5    MM  12.1   MM   MM    MM
2017 05 27 21 30 150  4.0  5.0   0.1    MM    MM  MM     MM  14.7    MM  12.2   MM   MM    MM
2017 05 27 20 00 140  3.0  4.0   0.1    MM    MM  MM     MM  15.5    MM  11.7   MM   MM    MM
2017 05 27 19 53 140  3.0  4.0   0.1    MM    MM  MM     MM  15.5    MM  11.7   MM   MM    MM
2017 05 27 19 30 140  2.0  3.0   0.2    MM    MM  MM     MM  15.0    MM  11.6   MM   MM    MM
2017 05 27 17 30 150  3.0  4.0   0.2    MM    MM  MM     MM  14.2    MM  11.5   MM   MM    MM
2017 05 27 17 23 170  3.0  4.0   0.2    MM    MM  MM     MM  15.2    MM  11.3   MM   MM    MM
2017 05 27 11 53 300  3.0  4.0   0.1    MM    MM  MM     MM  13.9    MM  12.2   MM   MM    MM
2017 05 27 11 45 300  3.0  4.0   0.1    MM    MM  MM     MM  13.9    MM  12.2   MM   MM    MM
2017 05 27 11 00 300  3.0  4.0   0.1    MM    MM  MM     MM  13.8    MM  12.2   MM   MM    MM
2017 05 27 10 53 300  3.0  4.0   0.1    MM    MM  MM     MM  13.8    MM  12.2   MM   MM    MM
2017 05 27 10 30 290  4.0  5.0   0.2    MM    MM  MM     MM  13.9    MM  12.1   MM   MM    MM
2017 05 27 09 53 290  4.0  5.0   0.2    MM    MM  MM     MM  13.9    MM  12.1   MM   MM    MM
2017 05 27 09 45 300  3.0  5.0   0.2    MM    MM  MM     MM  13.8    MM  12.1   MM   MM    MM
2017 05 27 09 30 300  4.0  4.0   0.2    MM    MM  MM     MM  13.9    MM  11.9   MM   MM    MM
2017 05 27 09 00 300  4.0  5.0   0.2    MM    MM  MM     MM  14.1    MM  11.7   MM   MM    MM
2017 05 27 08 53 310  4.0  5.0   0.2    MM    MM  MM     MM  14.0    MM  11.8   MM   MM    MM
2017 05 27 08 45 290  4.0  5.0   0.2    MM    MM  MM     MM  14.4    MM  11.5   MM   MM    MM
2017 05 27 07 53 290  5.0  6.0   0.2    MM    MM  MM     MM  14.1    MM  11.6   MM   MM    MM
2017 05 27 07 45 270  5.0  6.0   0.2    MM    MM  MM     MM  14.3    MM  11.6   MM   MM    MM
2017 05 27 07 30 270  4.0  5.0   0.2    MM    MM  MM     MM  14.1    MM  11.7   MM   MM    MM
2017 05 27 07 15 270  4.0  5.0   0.2    MM    MM  MM     MM  14.0    MM  11.7   MM   MM    MM
2017 05 27 06 53 270  4.0  5.0   0.2    MM    MM  MM     MM  14.0    MM  11.7   MM   MM    MM
2017 05 27 06 45 280  5.0  5.0   0.2    MM    MM  MM     MM  14.2    MM  11.7   MM   MM    MM
2017 05 27 06 30 280  5.0  5.0   0.3     3    MM  MM     MM  14.1    MM  11.8   MM   MM    MM
2017 05 27 06 15 270  4.0  5.0   0.2    MM    MM  MM     MM  13.9    MM  11.7   MM   MM    MM
2017 05 27 06 00 290  4.0  5.0   0.2    MM    MM  MM     MM  14.4    MM  11.7   MM   MM    MM
2017 05 27 05 53 270  4.0  5.0   0.2    MM    MM  MM     MM  13.9    MM  11.7   MM   MM    MM
2017 05 27 05 30 290  4.0  5.0   0.3     3    MM  MM     MM  14.4    MM  11.7   MM   MM    MM
2017 05 27 05 15 310  4.0  4.0   0.2    MM    MM  MM     MM  14.5    MM  11.8   MM   MM    MM
2017 05 27 04 53 310  4.0  4.0   0.2    MM    MM  MM     MM  14.5    MM  11.8   MM   MM    MM
2017 05 27 04 45 330  3.0  4.0   0.2    MM    MM  MM     MM  14.3    MM  12.2   MM   MM    MM
2017 05 27 04 30 340  4.0  4.0   0.2    MM    MM  MM     MM  14.3    MM  12.3   MM   MM    MM
2017 05 27 03 53 340  5.0  6.0   0.2    MM    MM  MM     MM  14.8    MM  12.4   MM   MM    MM
2017 05 27 03 45 350  6.0  7.0   0.2    MM    MM  MM     MM  14.8    MM  12.5   MM   MM    MM
2017 05 26 20 53 180  2.0  2.0   0.2    MM    MM  MM     MM  15.6    MM  14.0   MM   MM    MM
2017 05 26 20 45 180  2.0  2.0   0.2    MM    MM  MM     MM  15.6    MM  14.0   MM   MM    MM
2017 05 26 19 15 200  3.0  3.0   0.3     3    MM  MM     MM  14.8    MM  13.1   MM   MM    MM
2017 05 26 16 53 200  3.0  3.0   0.3     3    MM  MM     MM  14.8    MM  13.1   MM   MM    MM
2017 05 26 16 30 240  3.0  4.0   0.3     3    MM  MM     MM  13.3    MM  11.9   MM   MM    MM
2017 05 26 16 15 240  4.0  5.0   0.3     2    MM  MM     MM  13.1    MM  11.8   MM   MM    MM
2017 05 26 11 53 250  4.0  5.0   0.3     2    MM  MM     MM  13.1    MM  11.7   MM   MM    MM
2017 05 26 09 45  10  6.0  7.0   0.3     3    MM  MM     MM  12.0    MM  10.8   MM   MM    MM
2017 05 26 09 23  10  6.0  7.0   0.3     3    MM  MM     MM  12.0    MM  10.8   MM   MM    MM
2017 05 26 09 15  20  5.0  7.0   0.3     3    MM  MM     MM  12.0    MM  11.1   MM   MM    MM
2017 05 26 08 53  20  5.0  7.0   0.3     3    MM  MM     MM  12.0    MM  11.1   MM   MM    MM
2017 05 26 08 45  30  5.0  7.0   0.3     3    MM  MM     MM  11.9    MM  11.3   MM   MM    MM
2017 05 26 08 30  30  5.0  6.0   0.3     3    MM  MM     MM  11.9    MM  11.4   MM   MM    MM
2017 05 26 08 15  30  5.0  6.0   0.3     3    MM  MM     MM  11.9    MM  11.4   MM   MM    MM
2017 05 26 07 30  30  5.0  6.0   0.3     3    MM  MM     MM  12.2    MM  11.7   MM   MM    MM
2017 05 26 07 23  30  5.0  6.0   0.3     3    MM  MM     MM  11.9    MM  11.4   MM   MM    MM
2017 05 26 07 15  30  5.0  6.0   0.3     4    MM  MM     MM  12.2    MM  12.1   MM   MM    MM
2017 05 26 07 00  40  5.0  7.0   0.3     4    MM  MM     MM  12.3    MM  12.3   MM   MM    MM
2017 05 26 06 53  30  5.0  6.0   0.3     4    MM  MM     MM  12.2    MM  12.1   MM   MM    MM
2017 05 26 06 45  30  5.0  8.0   0.3     4    MM  MM     MM  12.4    MM  12.4   MM   MM    MM
2017 05 26 06 15  20  5.0  6.0   0.4     4    MM  MM     MM  12.5    MM    MM   MM   MM    MM
2017 05 26 06 00  20  4.0  5.0   0.4     4    MM  MM     MM  12.5    MM  12.5   MM   MM    MM
2017 05 26 05 53  20  4.0  5.0   0.4     4    MM  MM     MM  12.5    MM  12.5   MM   MM    MM
2017 05 26 05 45  20  4.0  5.0   0.5     3    MM  MM     MM  12.6    MM  12.6   MM   MM    MM
2017 05 26 05 15  20  6.0  8.0   0.5     3    MM  MM     MM  12.6    MM  12.6   MM   MM    MM
